STUDENT_ID,HW_ID,HW_SCORE,HW_SCORE_MAX,HW_SCORE_PERCENT,HW_ASSIGNED_DATE,HW_TURNED_IN_DATE,CLASS_ID
72,6,1,10,0.1,2013-04-17,2013-04-24,0
75,7,6,10,0.6,2013-04-24,2013-05-01,0
82,8,4,10,0.4,2013-05-01,2013-05-08,0
117,9,6,10,0.6,2013-05-08,2013-05-15,0
133,10,1,10,0.1,2013-05-15,2013-05-22,0
163,11,6,10,0.6,2013-05-22,2013-05-29,0
232,12,5,10,0.5,2013-05-29,2013-06-05,0
262,13,7,10,0.7,2013-06-05,2013-06-12,0
309,14,8,10,0.8,2013-06-12,2013-06-19,0
332,15,7,10,0.7,2013-06-19,2013-06-26,0
343,16,5,10,0.5,2013-06-26,2013-07-03,0
368,17,8,10,0.8,2013-07-03,2013-07-10,0
395,18,3,10,0.3,2013-07-10,2013-07-17,0
406,19,7,10,0.7,2013-07-17,2013-07-24,0
421,20,1,10,0.1,2013-07-24,2013-07-31,0
428,21,0,10,0.0,2013-07-31,2013-08-07,0
476,22,5,10,0.5,2013-08-07,2013-08-14,0
499,23,4,10,0.4,2013-08-14,2013-08-21,0
20,24,4,10,0.4,2013-08-21,2013-08-28,0
29,25,9,10,0.9,2013-08-28,2013-09-04,0
32,26,1,10,0.1,2013-09-04,2013-09-11,0
56,27,9,10,0.9,2013-09-11,2013-09-18,0
58,28,1,10,0.1,2013-09-18,2013-09-25,0
69,29,0,10,0.0,2013-09-25,2013-10-02,0
72,30,2,10,0.2,2013-10-02,2013-10-09,0
75,31,6,10,0.6,2013-10-09,2013-10-16,0
82,32,9,10,0.9,2013-10-16,2013-10-23,0
117,33,0,10,0.0,2013-10-23,2013-10-30,0
133,34,1,10,0.1,2013-10-30,2013-11-06,0
163,35,5,10,0.5,2013-11-06,2013-11-13,0
232,36,1,10,0.1,2013-11-13,2013-11-20,0
262,37,9,10,0.9,2013-11-20,2013-11-27,0
309,38,5,10,0.5,2013-11-27,2013-12-04,0
332,39,9,10,0.9,2013-12-04,2013-12-11,0
343,40,4,10,0.4,2013-12-11,2013-12-18,0
368,41,6,10,0.6,2013-12-18,2013-12-25,0
395,42,2,10,0.2,2013-12-25,2014-01-01,0
406,43,9,10,0.9,2014-01-01,2014-01-08,0
421,44,3,10,0.3,2014-01-08,2014-01-15,0
428,45,5,10,0.5,2014-01-15,2014-01-22,0
476,46,9,10,0.9,2014-01-22,2014-01-29,0
499,47,3,10,0.3,2014-01-29,2014-02-05,0
20,48,1,10,0.1,2014-02-05,2014-02-12,0
29,49,4,10,0.4,2014-02-12,2014-02-19,0
32,50,7,10,0.7,2014-02-19,2014-02-26,0
56,51,6,10,0.6,2014-02-26,2014-03-05,0
58,52,3,10,0.3,2014-03-05,2014-03-12,0
69,53,8,10,0.8,2014-03-12,2014-03-19,0
72,54,6,10,0.6,2014-03-19,2014-03-26,0
75,55,3,10,0.3,2014-03-26,2014-04-02,0
82,56,3,10,0.3,2014-04-02,2014-04-09,0
117,57,1,10,0.1,2014-04-09,2014-04-16,0
133,58,5,10,0.5,2014-04-16,2014-04-23,0
163,59,2,10,0.2,2014-04-23,2014-04-30,0
232,60,9,10,0.9,2014-04-30,2014-05-07,0
262,61,7,10,0.7,2014-05-07,2014-05-14,0
309,62,9,10,0.9,2014-05-14,2014-05-21,0
332,63,3,10,0.3,2014-05-21,2014-05-28,0
343,64,7,10,0.7,2014-05-28,2014-06-04,0
368,65,7,10,0.7,2014-06-04,2014-06-11,0
395,66,0,10,0.0,2014-06-11,2014-06-18,0
406,67,0,10,0.0,2014-06-18,2014-06-25,0
421,68,1,10,0.1,2014-06-25,2014-07-02,0
428,69,2,10,0.2,2014-07-02,2014-07-09,0
476,70,1,10,0.1,2014-07-09,2014-07-16,0
499,71,8,10,0.8,2014-07-16,2014-07-23,0
20,72,3,10,0.3,2014-07-23,2014-07-30,0
29,73,4,10,0.4,2014-07-30,2014-08-06,0
32,74,7,10,0.7,2014-08-06,2014-08-13,0
56,75,3,10,0.3,2014-08-13,2014-08-20,0
58,76,3,10,0.3,2014-08-20,2014-08-27,0
69,77,2,10,0.2,2014-08-27,2014-09-03,0
72,78,4,10,0.4,2014-09-03,2014-09-10,0
75,79,8,10,0.8,2014-09-10,2014-09-17,0
82,80,1,10,0.1,2014-09-17,2014-09-24,0
117,81,3,10,0.3,2014-09-24,2014-10-01,0
133,82,6,10,0.6,2014-10-01,2014-10-08,0
163,83,6,10,0.6,2014-10-08,2014-10-15,0
232,84,1,10,0.1,2014-10-15,2014-10-22,0
262,85,7,10,0.7,2014-10-22,2014-10-29,0
309,86,1,10,0.1,2014-10-29,2014-11-05,0
332,87,7,10,0.7,2014-11-05,2014-11-12,0
343,88,5,10,0.5,2014-11-12,2014-11-19,0
368,89,4,10,0.4,2014-11-19,2014-11-26,0
395,90,6,10,0.6,2014-11-26,2014-12-03,0
406,91,1,10,0.1,2014-12-03,2014-12-10,0
421,92,1,10,0.1,2014-12-10,2014-12-17,0
428,93,6,10,0.6,2014-12-17,2014-12-24,0
476,94,8,10,0.8,2014-12-24,2014-12-31,0
499,95,8,10,0.8,2014-12-31,2015-01-07,0
20,96,3,10,0.3,2015-01-07,2015-01-14,0
29,97,1,10,0.1,2015-01-14,2015-01-21,0
32,98,4,10,0.4,2015-01-21,2015-01-28,0
56,99,8,10,0.8,2015-01-28,2015-02-04,0
58,100,1,10,0.1,2015-02-04,2015-02-11,0
69,101,5,10,0.5,2015-02-11,2015-02-18,0
72,102,9,10,0.9,2015-02-18,2015-02-25,0
75,103,2,10,0.2,2015-02-25,2015-03-04,0
82,104,4,10,0.4,2015-03-04,2015-03-11,0
117,105,3,10,0.3,2015-03-11,2015-03-18,0
133,106,1,10,0.1,2015-03-18,2015-03-25,0
163,107,2,10,0.2,2015-03-25,2015-04-01,0
232,108,6,10,0.6,2015-04-01,2015-04-08,0
262,109,2,10,0.2,2015-04-08,2015-04-15,0
309,110,8,10,0.8,2015-04-15,2015-04-22,0
332,111,9,10,0.9,2015-04-22,2015-04-29,0
343,112,4,10,0.4,2015-04-29,2015-05-06,0
368,113,4,10,0.4,2015-05-06,2015-05-13,0
395,114,7,10,0.7,2015-05-13,2015-05-20,0
406,115,2,10,0.2,2015-05-20,2015-05-27,0
421,116,4,10,0.4,2015-05-27,2015-06-03,0
428,117,6,10,0.6,2015-06-03,2015-06-10,0
476,118,5,10,0.5,2015-06-10,2015-06-17,0
499,119,2,10,0.2,2015-06-17,2015-06-24,0
20,120,5,10,0.5,2015-06-24,2015-07-01,0
29,121,7,10,0.7,2015-07-01,2015-07-08,0
32,122,2,10,0.2,2015-07-08,2015-07-15,0
56,123,5,10,0.5,2015-07-15,2015-07-22,0
58,124,1,10,0.1,2015-07-22,2015-07-29,0
69,125,4,10,0.4,2015-07-29,2015-08-05,0
72,0,0,10,0.0,2013-03-06,2013-03-13,0
75,1,3,10,0.3,2013-03-13,2013-03-20,0
82,2,1,10,0.1,2013-03-20,2013-03-27,0
117,3,8,10,0.8,2013-03-27,2013-04-03,0
133,4,8,10,0.8,2013-04-03,2013-04-10,0
163,5,4,10,0.4,2013-04-10,2013-04-17,0
232,6,2,10,0.2,2013-04-17,2013-04-24,0
262,7,3,10,0.3,2013-04-24,2013-05-01,0
309,8,3,10,0.3,2013-05-01,2013-05-08,0
332,9,6,10,0.6,2013-05-08,2013-05-15,0
343,10,0,10,0.0,2013-05-15,2013-05-22,0
368,11,6,10,0.6,2013-05-22,2013-05-29,0
395,12,1,10,0.1,2013-05-29,2013-06-05,0
406,13,3,10,0.3,2013-06-05,2013-06-12,0
421,14,3,10,0.3,2013-06-12,2013-06-19,0
428,15,5,10,0.5,2013-06-19,2013-06-26,0
476,16,8,10,0.8,2013-06-26,2013-07-03,0
499,17,3,10,0.3,2013-07-03,2013-07-10,0
20,18,4,10,0.4,2013-07-10,2013-07-17,0
29,19,9,10,0.9,2013-07-17,2013-07-24,0
32,20,3,10,0.3,2013-07-24,2013-07-31,0
56,21,7,10,0.7,2013-07-31,2013-08-07,0
58,22,4,10,0.4,2013-08-07,2013-08-14,0
69,23,7,10,0.7,2013-08-14,2013-08-21,0
72,24,3,10,0.3,2013-08-21,2013-08-28,0
75,25,2,10,0.2,2013-08-28,2013-09-04,0
82,26,7,10,0.7,2013-09-04,2013-09-11,0
117,27,9,10,0.9,2013-09-11,2013-09-18,0
133,28,0,10,0.0,2013-09-18,2013-09-25,0
163,29,4,10,0.4,2013-09-25,2013-10-02,0
232,30,9,10,0.9,2013-10-02,2013-10-09,0
262,31,5,10,0.5,2013-10-09,2013-10-16,0
309,32,5,10,0.5,2013-10-16,2013-10-23,0
332,33,2,10,0.2,2013-10-23,2013-10-30,0
343,34,4,10,0.4,2013-10-30,2013-11-06,0
368,35,8,10,0.8,2013-11-06,2013-11-13,0
395,36,1,10,0.1,2013-11-13,2013-11-20,0
406,37,8,10,0.8,2013-11-20,2013-11-27,0
421,38,6,10,0.6,2013-11-27,2013-12-04,0
428,39,7,10,0.7,2013-12-04,2013-12-11,0
476,40,1,10,0.1,2013-12-11,2013-12-18,0
499,41,1,10,0.1,2013-12-18,2013-12-25,0
20,42,9,10,0.9,2013-12-25,2014-01-01,0
29,43,2,10,0.2,2014-01-01,2014-01-08,0
32,44,3,10,0.3,2014-01-08,2014-01-15,0
56,45,2,10,0.2,2014-01-15,2014-01-22,0
58,46,9,10,0.9,2014-01-22,2014-01-29,0
69,47,2,10,0.2,2014-01-29,2014-02-05,0
72,48,4,10,0.4,2014-02-05,2014-02-12,0
75,49,7,10,0.7,2014-02-12,2014-02-19,0
82,50,7,10,0.7,2014-02-19,2014-02-26,0
117,51,6,10,0.6,2014-02-26,2014-03-05,0
133,52,7,10,0.7,2014-03-05,2014-03-12,0
163,53,5,10,0.5,2014-03-12,2014-03-19,0
232,54,2,10,0.2,2014-03-19,2014-03-26,0
262,55,8,10,0.8,2014-03-26,2014-04-02,0
309,56,1,10,0.1,2014-04-02,2014-04-09,0
332,57,5,10,0.5,2014-04-09,2014-04-16,0
343,58,0,10,0.0,2014-04-16,2014-04-23,0
368,59,9,10,0.9,2014-04-23,2014-04-30,0
395,60,9,10,0.9,2014-04-30,2014-05-07,0
406,61,1,10,0.1,2014-05-07,2014-05-14,0
421,62,0,10,0.0,2014-05-14,2014-05-21,0
428,63,2,10,0.2,2014-05-21,2014-05-28,0
476,64,3,10,0.3,2014-05-28,2014-06-04,0
499,65,7,10,0.7,2014-06-04,2014-06-11,0
20,66,8,10,0.8,2014-06-11,2014-06-18,0
29,67,2,10,0.2,2014-06-18,2014-06-25,0
32,68,0,10,0.0,2014-06-25,2014-07-02,0
56,69,0,10,0.0,2014-07-02,2014-07-09,0
58,70,8,10,0.8,2014-07-09,2014-07-16,0
69,71,0,10,0.0,2014-07-16,2014-07-23,0
72,72,2,10,0.2,2014-07-23,2014-07-30,0
75,73,0,10,0.0,2014-07-30,2014-08-06,0
82,74,7,10,0.7,2014-08-06,2014-08-13,0
117,75,2,10,0.2,2014-08-13,2014-08-20,0
133,76,9,10,0.9,2014-08-20,2014-08-27,0
163,77,8,10,0.8,2014-08-27,2014-09-03,0
232,78,7,10,0.7,2014-09-03,2014-09-10,0
262,79,1,10,0.1,2014-09-10,2014-09-17,0
309,80,0,10,0.0,2014-09-17,2014-09-24,0
332,81,1,10,0.1,2014-09-24,2014-10-01,0
343,82,4,10,0.4,2014-10-01,2014-10-08,0
368,83,5,10,0.5,2014-10-08,2014-10-15,0
395,84,3,10,0.3,2014-10-15,2014-10-22,0
406,85,3,10,0.3,2014-10-22,2014-10-29,0
421,86,0,10,0.0,2014-10-29,2014-11-05,0
428,87,5,10,0.5,2014-11-05,2014-11-12,0
476,88,4,10,0.4,2014-11-12,2014-11-19,0
499,89,3,10,0.3,2014-11-19,2014-11-26,0
20,90,7,10,0.7,2014-11-26,2014-12-03,0
29,91,2,10,0.2,2014-12-03,2014-12-10,0
32,92,2,10,0.2,2014-12-10,2014-12-17,0
56,93,8,10,0.8,2014-12-17,2014-12-24,0
58,94,3,10,0.3,2014-12-24,2014-12-31,0
69,95,8,10,0.8,2014-12-31,2015-01-07,0
72,96,7,10,0.7,2015-01-07,2015-01-14,0
75,97,9,10,0.9,2015-01-14,2015-01-21,0
82,98,2,10,0.2,2015-01-21,2015-01-28,0
117,99,2,10,0.2,2015-01-28,2015-02-04,0
133,100,7,10,0.7,2015-02-04,2015-02-11,0
163,101,4,10,0.4,2015-02-11,2015-02-18,0
232,102,4,10,0.4,2015-02-18,2015-02-25,0
262,103,7,10,0.7,2015-02-25,2015-03-04,0
309,104,0,10,0.0,2015-03-04,2015-03-11,0
332,105,0,10,0.0,2015-03-11,2015-03-18,0
343,106,8,10,0.8,2015-03-18,2015-03-25,0
368,107,0,10,0.0,2015-03-25,2015-04-01,0
395,108,9,10,0.9,2015-04-01,2015-04-08,0
406,109,8,10,0.8,2015-04-08,2015-04-15,0
421,110,9,10,0.9,2015-04-15,2015-04-22,0
428,111,3,10,0.3,2015-04-22,2015-04-29,0
476,112,1,10,0.1,2015-04-29,2015-05-06,0
499,113,1,10,0.1,2015-05-06,2015-05-13,0
20,114,2,10,0.2,2015-05-13,2015-05-20,0
29,115,6,10,0.6,2015-05-20,2015-05-27,0
32,116,3,10,0.3,2015-05-27,2015-06-03,0
56,117,5,10,0.5,2015-06-03,2015-06-10,0
58,118,6,10,0.6,2015-06-10,2015-06-17,0
69,119,7,10,0.7,2015-06-17,2015-06-24,0
72,120,1,10,0.1,2015-06-24,2015-07-01,0
75,121,7,10,0.7,2015-07-01,2015-07-08,0
82,122,2,10,0.2,2015-07-08,2015-07-15,0
117,123,3,10,0.3,2015-07-15,2015-07-22,0
133,124,6,10,0.6,2015-07-22,2015-07-29,0
163,125,8,10,0.8,2015-07-29,2015-08-05,0
232,0,6,10,0.6,2013-03-06,2013-03-13,0
262,1,0,10,0.0,2013-03-13,2013-03-20,0
309,2,2,10,0.2,2013-03-20,2013-03-27,0
332,3,1,10,0.1,2013-03-27,2013-04-03,0
343,4,8,10,0.8,2013-04-03,2013-04-10,0
368,5,0,10,0.0,2013-04-10,2013-04-17,0
395,6,5,10,0.5,2013-04-17,2013-04-24,0
406,7,0,10,0.0,2013-04-24,2013-05-01,0
421,8,4,10,0.4,2013-05-01,2013-05-08,0
428,9,9,10,0.9,2013-05-08,2013-05-15,0
476,10,2,10,0.2,2013-05-15,2013-05-22,0
499,11,2,10,0.2,2013-05-22,2013-05-29,0
20,12,8,10,0.8,2013-05-29,2013-06-05,0
29,13,6,10,0.6,2013-06-05,2013-06-12,0
32,14,2,10,0.2,2013-06-12,2013-06-19,0
56,15,4,10,0.4,2013-06-19,2013-06-26,0
58,16,6,10,0.6,2013-06-26,2013-07-03,0
69,17,5,10,0.5,2013-07-03,2013-07-10,0
72,18,3,10,0.3,2013-07-10,2013-07-17,0
75,19,8,10,0.8,2013-07-17,2013-07-24,0
82,20,8,10,0.8,2013-07-24,2013-07-31,0
117,21,1,10,0.1,2013-07-31,2013-08-07,0
133,22,3,10,0.3,2013-08-07,2013-08-14,0
163,23,6,10,0.6,2013-08-14,2013-08-21,0
232,24,2,10,0.2,2013-08-21,2013-08-28,0
262,25,1,10,0.1,2013-08-28,2013-09-04,0
309,26,6,10,0.6,2013-09-04,2013-09-11,0
332,27,9,10,0.9,2013-09-11,2013-09-18,0
343,28,7,10,0.7,2013-09-18,2013-09-25,0
368,29,2,10,0.2,2013-09-25,2013-10-02,0
395,30,8,10,0.8,2013-10-02,2013-10-09,0
406,31,6,10,0.6,2013-10-09,2013-10-16,0
421,32,8,10,0.8,2013-10-16,2013-10-23,0
428,33,7,10,0.7,2013-10-23,2013-10-30,0
476,34,0,10,0.0,2013-10-30,2013-11-06,0
499,35,0,10,0.0,2013-11-06,2013-11-13,0
20,36,6,10,0.6,2013-11-13,2013-11-20,0
29,37,3,10,0.3,2013-11-20,2013-11-27,0
32,38,5,10,0.5,2013-11-27,2013-12-04,0
56,39,7,10,0.7,2013-12-04,2013-12-11,0
58,40,4,10,0.4,2013-12-11,2013-12-18,0
69,41,9,10,0.9,2013-12-18,2013-12-25,0
72,42,3,10,0.3,2013-12-25,2014-01-01,0
75,43,5,10,0.5,2014-01-01,2014-01-08,0
82,44,2,10,0.2,2014-01-08,2014-01-15,0
117,45,4,10,0.4,2014-01-15,2014-01-22,0
133,46,7,10,0.7,2014-01-22,2014-01-29,0
163,47,0,10,0.0,2014-01-29,2014-02-05,0
232,48,5,10,0.5,2014-02-05,2014-02-12,0
262,49,8,10,0.8,2014-02-12,2014-02-19,0
309,50,7,10,0.7,2014-02-19,2014-02-26,0
332,51,1,10,0.1,2014-02-26,2014-03-05,0
343,52,2,10,0.2,2014-03-05,2014-03-12,0
368,53,2,10,0.2,2014-03-12,2014-03-19,0
395,54,4,10,0.4,2014-03-19,2014-03-26,0
406,55,1,10,0.1,2014-03-26,2014-04-02,0
421,56,3,10,0.3,2014-04-02,2014-04-09,0
428,57,7,10,0.7,2014-04-09,2014-04-16,0
476,58,1,10,0.1,2014-04-16,2014-04-23,0
499,59,4,10,0.4,2014-04-23,2014-04-30,0
20,60,9,10,0.9,2014-04-30,2014-05-07,0
29,61,1,10,0.1,2014-05-07,2014-05-14,0
32,62,3,10,0.3,2014-05-14,2014-05-21,0
56,63,4,10,0.4,2014-05-21,2014-05-28,0
58,64,6,10,0.6,2014-05-28,2014-06-04,0
69,65,1,10,0.1,2014-06-04,2014-06-11,0
72,66,6,10,0.6,2014-06-11,2014-06-18,0
75,67,3,10,0.3,2014-06-18,2014-06-25,0
82,68,7,10,0.7,2014-06-25,2014-07-02,0
117,69,2,10,0.2,2014-07-02,2014-07-09,0
133,70,6,10,0.6,2014-07-09,2014-07-16,0
163,71,3,10,0.3,2014-07-16,2014-07-23,0
232,72,1,10,0.1,2014-07-23,2014-07-30,0
262,73,9,10,0.9,2014-07-30,2014-08-06,0
309,74,0,10,0.0,2014-08-06,2014-08-13,0
332,75,8,10,0.8,2014-08-13,2014-08-20,0
343,76,3,10,0.3,2014-08-20,2014-08-27,0
368,77,6,10,0.6,2014-08-27,2014-09-03,0
395,78,3,10,0.3,2014-09-03,2014-09-10,0
406,79,6,10,0.6,2014-09-10,2014-09-17,0
421,80,9,10,0.9,2014-09-17,2014-09-24,0
428,81,7,10,0.7,2014-09-24,2014-10-01,0
476,82,8,10,0.8,2014-10-01,2014-10-08,0
499,83,4,10,0.4,2014-10-08,2014-10-15,0
20,84,2,10,0.2,2014-10-15,2014-10-22,0
29,85,1,10,0.1,2014-10-22,2014-10-29,0
32,86,9,10,0.9,2014-10-29,2014-11-05,0
56,87,0,10,0.0,2014-11-05,2014-11-12,0
58,88,1,10,0.1,2014-11-12,2014-11-19,0
69,89,1,10,0.1,2014-11-19,2014-11-26,0
72,90,7,10,0.7,2014-11-26,2014-12-03,0
75,91,8,10,0.8,2014-12-03,2014-12-10,0
82,92,6,10,0.6,2014-12-10,2014-12-17,0
117,93,5,10,0.5,2014-12-17,2014-12-24,0
133,94,2,10,0.2,2014-12-24,2014-12-31,0
163,95,7,10,0.7,2014-12-31,2015-01-07,0
232,96,8,10,0.8,2015-01-07,2015-01-14,0
262,97,9,10,0.9,2015-01-14,2015-01-21,0
309,98,7,10,0.7,2015-01-21,2015-01-28,0
332,99,6,10,0.6,2015-01-28,2015-02-04,0
343,100,6,10,0.6,2015-02-04,2015-02-11,0
368,101,0,10,0.0,2015-02-11,2015-02-18,0
395,102,9,10,0.9,2015-02-18,2015-02-25,0
406,103,2,10,0.2,2015-02-25,2015-03-04,0
421,104,9,10,0.9,2015-03-04,2015-03-11,0
428,105,0,10,0.0,2015-03-11,2015-03-18,0
476,106,6,10,0.6,2015-03-18,2015-03-25,0
499,107,5,10,0.5,2015-03-25,2015-04-01,0
20,108,3,10,0.3,2015-04-01,2015-04-08,0
29,109,9,10,0.9,2015-04-08,2015-04-15,0
32,110,8,10,0.8,2015-04-15,2015-04-22,0
56,111,7,10,0.7,2015-04-22,2015-04-29,0
58,112,0,10,0.0,2015-04-29,2015-05-06,0
69,113,7,10,0.7,2015-05-06,2015-05-13,0
72,114,2,10,0.2,2015-05-13,2015-05-20,0
75,115,9,10,0.9,2015-05-20,2015-05-27,0
82,116,5,10,0.5,2015-05-27,2015-06-03,0
117,117,0,10,0.0,2015-06-03,2015-06-10,0
133,118,2,10,0.2,2015-06-10,2015-06-17,0
163,119,5,10,0.5,2015-06-17,2015-06-24,0
232,120,5,10,0.5,2015-06-24,2015-07-01,0
262,121,8,10,0.8,2015-07-01,2015-07-08,0
309,122,9,10,0.9,2015-07-08,2015-07-15,0
332,123,1,10,0.1,2015-07-15,2015-07-22,0
343,124,7,10,0.7,2015-07-22,2015-07-29,0
368,125,7,10,0.7,2015-07-29,2015-08-05,0
395,0,1,10,0.1,2013-03-06,2013-03-13,0
406,1,8,10,0.8,2013-03-13,2013-03-20,0
421,2,0,10,0.0,2013-03-20,2013-03-27,0
428,3,4,10,0.4,2013-03-27,2013-04-03,0
476,4,3,10,0.3,2013-04-03,2013-04-10,0
499,5,3,10,0.3,2013-04-10,2013-04-17,0
20,6,9,10,0.9,2013-04-17,2013-04-24,0
29,7,7,10,0.7,2013-04-24,2013-05-01,0
32,8,2,10,0.2,2013-05-01,2013-05-08,0
56,9,0,10,0.0,2013-05-08,2013-05-15,0
58,10,8,10,0.8,2013-05-15,2013-05-22,0
69,11,3,10,0.3,2013-05-22,2013-05-29,0
72,12,7,10,0.7,2013-05-29,2013-06-05,0
75,13,6,10,0.6,2013-06-05,2013-06-12,0
82,14,9,10,0.9,2013-06-12,2013-06-19,0
117,15,0,10,0.0,2013-06-19,2013-06-26,0
133,16,7,10,0.7,2013-06-26,2013-07-03,0
163,17,8,10,0.8,2013-07-03,2013-07-10,0
232,18,8,10,0.8,2013-07-10,2013-07-17,0
262,19,4,10,0.4,2013-07-17,2013-07-24,0
309,20,9,10,0.9,2013-07-24,2013-07-31,0
332,21,3,10,0.3,2013-07-31,2013-08-07,0
343,22,7,10,0.7,2013-08-07,2013-08-14,0
368,23,6,10,0.6,2013-08-14,2013-08-21,0
395,24,5,10,0.5,2013-08-21,2013-08-28,0
406,25,9,10,0.9,2013-08-28,2013-09-04,0
421,26,6,10,0.6,2013-09-04,2013-09-11,0
428,27,4,10,0.4,2013-09-11,2013-09-18,0
476,28,5,10,0.5,2013-09-18,2013-09-25,0
499,29,0,10,0.0,2013-09-25,2013-10-02,0
20,30,9,10,0.9,2013-10-02,2013-10-09,0
29,31,4,10,0.4,2013-10-09,2013-10-16,0
32,32,6,10,0.6,2013-10-16,2013-10-23,0
56,33,3,10,0.3,2013-10-23,2013-10-30,0
58,34,1,10,0.1,2013-10-30,2013-11-06,0
69,35,9,10,0.9,2013-11-06,2013-11-13,0
72,36,1,10,0.1,2013-11-13,2013-11-20,0
75,37,1,10,0.1,2013-11-20,2013-11-27,0
82,38,6,10,0.6,2013-11-27,2013-12-04,0
117,39,6,10,0.6,2013-12-04,2013-12-11,0
133,40,9,10,0.9,2013-12-11,2013-12-18,0
163,41,3,10,0.3,2013-12-18,2013-12-25,0
232,42,1,10,0.1,2013-12-25,2014-01-01,0
262,43,9,10,0.9,2014-01-01,2014-01-08,0
309,44,8,10,0.8,2014-01-08,2014-01-15,0
332,45,7,10,0.7,2014-01-15,2014-01-22,0
343,46,6,10,0.6,2014-01-22,2014-01-29,0
368,47,1,10,0.1,2014-01-29,2014-02-05,0
395,48,8,10,0.8,2014-02-05,2014-02-12,0
406,49,5,10,0.5,2014-02-12,2014-02-19,0
421,50,0,10,0.0,2014-02-19,2014-02-26,0
428,51,4,10,0.4,2014-02-26,2014-03-05,0
476,52,4,10,0.4,2014-03-05,2014-03-12,0
499,53,0,10,0.0,2014-03-12,2014-03-19,0
20,54,0,10,0.0,2014-03-19,2014-03-26,0
29,55,4,10,0.4,2014-03-26,2014-04-02,0
32,56,9,10,0.9,2014-04-02,2014-04-09,0
56,57,3,10,0.3,2014-04-09,2014-04-16,0
58,58,8,10,0.8,2014-04-16,2014-04-23,0
69,59,7,10,0.7,2014-04-23,2014-04-30,0
72,60,7,10,0.7,2014-04-30,2014-05-07,0
75,61,7,10,0.7,2014-05-07,2014-05-14,0
82,62,1,10,0.1,2014-05-14,2014-05-21,0
117,63,9,10,0.9,2014-05-21,2014-05-28,0
133,64,8,10,0.8,2014-05-28,2014-06-04,0
163,65,5,10,0.5,2014-06-04,2014-06-11,0
232,66,5,10,0.5,2014-06-11,2014-06-18,0
262,67,4,10,0.4,2014-06-18,2014-06-25,0
309,68,9,10,0.9,2014-06-25,2014-07-02,0
332,69,2,10,0.2,2014-07-02,2014-07-09,0
343,70,1,10,0.1,2014-07-09,2014-07-16,0
368,71,8,10,0.8,2014-07-16,2014-07-23,0
395,72,6,10,0.6,2014-07-23,2014-07-30,0
406,73,5,10,0.5,2014-07-30,2014-08-06,0
421,74,4,10,0.4,2014-08-06,2014-08-13,0
428,75,3,10,0.3,2014-08-13,2014-08-20,0
476,76,7,10,0.7,2014-08-20,2014-08-27,0
499,77,3,10,0.3,2014-08-27,2014-09-03,0
20,78,2,10,0.2,2014-09-03,2014-09-10,0
29,79,0,10,0.0,2014-09-10,2014-09-17,0
32,80,7,10,0.7,2014-09-17,2014-09-24,0
56,81,5,10,0.5,2014-09-24,2014-10-01,0
58,82,8,10,0.8,2014-10-01,2014-10-08,0
69,83,0,10,0.0,2014-10-08,2014-10-15,0
72,84,4,10,0.4,2014-10-15,2014-10-22,0
75,85,6,10,0.6,2014-10-22,2014-10-29,0
82,86,2,10,0.2,2014-10-29,2014-11-05,0
117,87,3,10,0.3,2014-11-05,2014-11-12,0
133,88,1,10,0.1,2014-11-12,2014-11-19,0
163,89,4,10,0.4,2014-11-19,2014-11-26,0
232,90,1,10,0.1,2014-11-26,2014-12-03,0
262,91,1,10,0.1,2014-12-03,2014-12-10,0
309,92,4,10,0.4,2014-12-10,2014-12-17,0
332,93,6,10,0.6,2014-12-17,2014-12-24,0
343,94,5,10,0.5,2014-12-24,2014-12-31,0
368,95,3,10,0.3,2014-12-31,2015-01-07,0
395,96,2,10,0.2,2015-01-07,2015-01-14,0
406,97,6,10,0.6,2015-01-14,2015-01-21,0
421,98,2,10,0.2,2015-01-21,2015-01-28,0
428,99,2,10,0.2,2015-01-28,2015-02-04,0
476,100,9,10,0.9,2015-02-04,2015-02-11,0
499,101,9,10,0.9,2015-02-11,2015-02-18,0
20,102,6,10,0.6,2015-02-18,2015-02-25,0
29,103,7,10,0.7,2015-02-25,2015-03-04,0
32,104,9,10,0.9,2015-03-04,2015-03-11,0
56,105,1,10,0.1,2015-03-11,2015-03-18,0
58,106,0,10,0.0,2015-03-18,2015-03-25,0
69,107,6,10,0.6,2015-03-25,2015-04-01,0
72,108,4,10,0.4,2015-04-01,2015-04-08,0
75,109,4,10,0.4,2015-04-08,2015-04-15,0
82,110,7,10,0.7,2015-04-15,2015-04-22,0
117,111,8,10,0.8,2015-04-22,2015-04-29,0
133,112,5,10,0.5,2015-04-29,2015-05-06,0
163,113,7,10,0.7,2015-05-06,2015-05-13,0
232,114,2,10,0.2,2015-05-13,2015-05-20,0
262,115,8,10,0.8,2015-05-20,2015-05-27,0
309,116,1,10,0.1,2015-05-27,2015-06-03,0
332,117,1,10,0.1,2015-06-03,2015-06-10,0
343,118,2,10,0.2,2015-06-10,2015-06-17,0
368,119,4,10,0.4,2015-06-17,2015-06-24,0
395,120,0,10,0.0,2015-06-24,2015-07-01,0
406,121,1,10,0.1,2015-07-01,2015-07-08,0
421,122,8,10,0.8,2015-07-08,2015-07-15,0
428,123,1,10,0.1,2015-07-15,2015-07-22,0
